"CO/Pt111 System Monte-Carlo Simulation."		"Started: Wed Dec 16 11:37:05 2009"																																															
																																																	
																																																	
"name=./montecarlo-1.1.1"																																																	
"dim=32"	" n_co=205"																																																
"skip_sweeps=100000"	" time_factor=1"	" time_steps=10"	" repeats=1000000"																																														
"options: s "																																																	
"Interaction mode: None"																																																	
																																																	
"----------------------"																																																	
																																																	
"Coordinates:"																																																	
-2	-9		4.01	4.19		-2.85	-1.52		5.99	12.12		11.73	-6		7.93	8.28		-4.18	0.51		4.15	-9.16		10	-15		10.12	-12.47		11.74	-1.71		-4.4	-9.04		-8.66	-0.24		-22.31	4.99		8.67	19.22		6.59	-8.17		-8	1
-5.36	0.11		2.62	4.85		1.86	-17.24		-8.14	-0.79		22.11	-13.03		-4.7	8.49		0.32	5.28		8	-0.19		6.9	-1.14		7.47	-6.75		4.09	-5.85		-1.56	-5.3		6.48	-0.29		8.85	0.06		2.16	6.54		5.52	-5.64		3.92	1.39
-2.94	-0.14		21.58	4.69		-2.28	-6.22		0.25	15.41		10	6.45		2.26	1.82		-9.73	-1.44		2.44	-9.8		20.38	4.17		-4.5	-6.1		-3.27	-0.42		-8.65	-15.19		-0.78	1.73		6.61	-17.29		-1.35	2.83		8.71	12.2		-5.73	0.72
2.02	-6.1		5.61	8.18		-9.54	-26.05		-11.31	-7.62		0.28	-8.42		1.85	3.13		-8.1	-10.74		1.27	-11.23		-6.71	4.09		-8.22	5.09		-7.16	7.95		-1.48	-19.11		-10.87	21.13		7.38	0.61		-21.03	2.75		14.52	4.65		-12.34	5.59
-4.46	2.22		8.52	5.32		-9.66	-7.3		20.04	5.04		-6.12	-2.71		20.59	-8.82		-5.33	-5.82		3.57	0.8		8.54	9.12		-7.63	23.47		-7.52	5.93		-1.79	-12.44		-5.12	-3.95		-10.74	1.78		-0.43	-12.13		2.78	-0.37		-2.02	-2.71
7.02	-14.48		-1.97	-2.52		1.81	1.85		0.44	13.21		-3.04	4.29		5.26	11.04		7.96	-6.69		2.58	5.55		-4.71	9.59		-14.21	17.09		14.11	-10.87		-12.31	5.09		-1.78	-5.21		10.4	-2.68		7.57	16.15		-15.5	-2.73		-3.58	5.46
-7.28	9.17		-10.47	-4.22		0.27	13.71		3.91	-9.18		-0.68	-6.95		-9.07	-2.42		-3.32	-10.46		-1.89	1.78		14.03	-0.28		12.11	-6.69		7.34	5.72		4.96	-3.65		-5.02	-4.57		1.75	19.91		-0.65	3.81		2.67	-15.99		8.86	-2.12
-7.12	-12.93		-6.93	-0.5		5.83	6.28		-3.61	-10.51		-8.38	-16.07		-13.62	-6.48		13.34	8.93		4.51	9.78		-3.12	5.37		-9.74	-11.1		-4.07	-5		3.68	9.07		11.59	-6.72		4.01	3.91		-0.61	-4.88		-8.48	9.08		-1.64	7.36
																																																	
"----------------------"																																																	
																																																	
"ISF:"																																																	
"time_factor: 1"	" time_steps: 10"	" repeats: 1000000"																																															
																																																	
"Real"																																																	
"Timestep 1"	"Timestep 2"	"k0"	"k1"	"k2"	"k3"	"k4"	"k5"	"k6"	"k7"	"k8"	"k9"	"k10"	"k11"	"k12"	"k13"	"k14"	"k15"	"k16"																															
0	0	42025	163.68	164.33	164.1	164.28	164.21	164.36	164.13	164.4	164	163.97	164.24	164.09	164.35	164.23	163.99	163.97																															
0	1	42025	161.58	156.23	146.63	135.23	121.99	108.88	95.63	84.35	73.71	65.12	58.06	52.17	48.27	45.23	43.57	43.26																															
0	2	42025	159.51	148.5	131.02	111.31	90.77	72.26	56.05	43.35	33.13	25.94	20.56	16.52	14.35	12.44	11.49	11.25																															
0	3	42025	157.47	141.13	117.16	91.6	67.54	47.71	32.83	22.37	14.91	10.39	7.25	5.46	4.38	3.47	2.84	2.55																															
0	4	42025	155.44	134.13	104.68	75.44	50.17	31.46	19.16	11.37	6.63	4.12	2.42	1.24	1.18	1.14	0.73	0.84																															
0	5	42025	153.48	127.45	93.47	61.98	37.23	20.87	11	5.8	3.04	1.59	0.89	0.45	0.36	0.08	0.28	0.22																															
0	6	42025	151.51	121.13	83.47	51	27.68	13.66	6.38	3	1.39	0.72	0.41	0.13	0.15	0.02	0.1	0.16																															
0	7	42025	149.58	115.17	74.61	41.9	20.57	9.15	3.77	1.53	0.82	0.27	0.02	-0.05	0.06	-0.04	0.07	0.11																															
0	8	42025	147.69	109.46	66.66	34.44	15.19	6	2.31	0.62	0.1	0.09	0.09	0.01	0.13	-0.2	0.21	0.14																															
0	9	42025	145.79	104.11	59.53	28.41	11.2	4	1.26	0.14	0.26	0.13	0.14	-0.12	-0.1	-0.13	-0.03	0.1																															
0	10	42025	143.94	98.95	53.17	23.4	8.35	2.67	0.69	0.1	0.06	0.33	-0.01	-0.14	-0.06	0.08	0.07	0.08																															
																																																	
"Imaginary"																																																	
"Timestep 1"	"Timestep 2"	"k0"	"k1"	"k2"	"k3"	"k4"	"k5"	"k6"	"k7"	"k8"	"k9"	"k10"	"k11"	"k12"	"k13"	"k14"	"k15"	"k16"																															
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																															
0	1	0	-0.04	-0.02	0.06	0.03	-0.04	0.06	-0.06	0.16	-0.04	0.01	-0.04	0.09	-0.09	-0.04	0.13	0																															
0	2	0	-0.02	-0.04	-0.05	-0.09	-0.06	-0.09	-0.11	0.02	-0.1	-0.15	0.14	-0.01	-0.03	-0.08	0.11	0																															
0	3	0	-0.02	0.02	0	-0.05	0.03	-0.17	0.02	0.02	-0.12	-0.02	-0.01	0.04	-0.08	-0.01	0.16	0																															
0	4	0	-0.04	-0.04	0.09	0.01	-0.05	-0.16	0.07	0.08	-0.16	0.1	-0.11	-0.04	-0.03	0.05	0.07	0																															
0	5	0	-0.05	-0.07	0.02	-0.05	-0.13	-0.1	0.09	0.08	0	0.13	0	-0.09	-0.01	0.08	0.06	0																															
0	6	0	-0.04	-0.08	-0.06	0.02	-0.03	-0.17	0.09	0.08	-0.03	-0.02	-0.02	-0.12	-0.12	0.15	0.06	0																															
0	7	0	-0.03	-0.05	-0.14	-0.01	0	-0.09	-0.04	0.06	0.12	-0.08	-0.02	0.04	0	0.11	-0.13	0																															
0	8	0	0	-0.06	-0.14	0.03	0.09	0.06	-0.06	-0.05	-0.16	-0.07	0.08	0.12	-0.07	0.06	-0.09	0																															
0	9	0	-0.01	-0.08	-0.2	-0.01	0.09	0.09	-0.12	0.05	0.01	-0.16	-0.09	0.12	-0.08	0.02	0.09	0																															
0	10	0	-0.02	-0.04	-0.15	0	0.15	0.13	-0.04	-0.03	0.08	-0.15	0.02	0.07	-0.04	0.03	0.08	0																															
																																																	
"Real variance"																																																	
"Timestep 1"	"Timestep 2"	"k0"	"k1"	"k2"	"k3"	"k4"	"k5"	"k6"	"k7"	"k8"	"k9"	"k10"	"k11"	"k12"	"k13"	"k14"	"k15"	"k16"																															
0	0	0.01	26867.6	26941.18	26845.02	26795.04	26856.4	26955.28	26862.74	26987.51	26797.89	26808.41	26782.45	26864.12	26932.91	26877.71	26887.5	53631.85																															
0	1	0.01	26519	25686.47	24158.04	22499.21	20846.27	19414.69	17985.5	17038.68	16171.69	15583.31	15168.88	14836.58	14684.48	14462.83	14416.98	28670.85																															
0	2	0.01	26183.4	24502.11	22014.88	19565.28	17560.89	16110.66	14987.93	14385.26	13966.73	13779.02	13684.72	13631.45	13587.64	13566.67	13573.36	26969.35																															
0	3	0.01	25865.5	23420.13	20307.31	17621.93	15810.92	14631.76	13993.26	13740.22	13541.45	13496.12	13493.22	13505.1	13471.82	13515.76	13535.33	26910.43																															
0	4	0.01	25552.18	22445.47	18918.75	16289.38	14775.12	13992.34	13668.59	13580.69	13449.23	13447.68	13473.39	13486.16	13501.45	13462.04	13463.77	26888.45																															
0	5	0.01	25255.59	21575.76	17807.57	15416.49	14191.8	13724.2	13513.38	13485.9	13446.88	13461.97	13441.18	13449.18	13453.16	13495.63	13447.9	26917.88																															
0	6	0.01	24958.6	20805.79	16906.77	14792.79	13859.14	13580.62	13511.21	13488.64	13448.48	13470.53	13434.34	13439.69	13434.43	13520.95	13442.92	26940.8																															
0	7	0.01	24679.02	20130.93	16197.71	14339.99	13690.99	13537.12	13528.99	13462.06	13423.18	13472.2	13482.35	13498.11	13511.74	13527.79	13514.98	26888.18																															
0	8	0.01	24396.08	19473.49	15634.5	14039.75	13597.16	13534.9	13477.02	13511.69	13418.29	13480.74	13472.29	13474.56	13501.12	13470.77	13469.18	26887.39																															
0	9	0.01	24122.61	18901.72	15238.53	13899.17	13545.25	13509.52	13467.83	13484.69	13468.41	13445.98	13462.05	13485.59	13497.58	13515.53	13512.25	26989.64																															
0	10	0.01	23854.59	18383.19	14846.21	13768.26	13513.69	13503.55	13501.54	13515.24	13473.78	13429.8	13468.17	13483.3	13498.93	13479.67	13454.99	26880.77																															
																																																	
"Imaginary variance"																																																	
"Timestep 1"	"Timestep 2"	"k0"	"k1"	"k2"	"k3"	"k4"	"k5"	"k6"	"k7"	"k8"	"k9"	"k10"	"k11"	"k12"	"k13"	"k14"	"k15"	"k16"																															
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																															
0	1	0	338.2	1304.02	2706.19	4372.04	6030.39	7548.94	8839.42	9931.69	10686.36	11343.05	11765.81	12080.14	12263.24	12436.88	12492.85	0																															
0	2	0	668.48	2480.31	4876.13	7337.4	9379.19	10896.59	11871.7	12575.65	12929.59	13120.87	13254.66	13286.7	13373.84	13365.62	13357.69	0																															
0	3	0	991.28	3544.72	6582.7	9318.42	11191.77	12387.95	12884.04	13206.36	13312.36	13415.26	13442.62	13396.04	13472.39	13434.41	13394.6	0																															
0	4	0	1302.38	4496.73	7963.09	10657.21	12179.28	13052.83	13280.13	13418.37	13427.56	13495.1	13465.09	13472.8	13433.44	13447.6	13442.84	0																															
0	5	0	1605.44	5365.5	9077.93	11564.94	12742.15	13299.51	13377.7	13463.92	13451.34	13430.98	13453.94	13442.45	13501.67	13501.23	13415.01	0																															
0	6	0	1902.92	6148.71	9980.63	12193.07	13033.05	13393.36	13436.54	13487.92	13463.3	13440.21	13451.41	13465.78	13511.44	13484.19	13491.41	0																															
0	7	0	2194.92	6846.88	10670.61	12608.73	13221.98	13432.95	13464.76	13473.71	13483.97	13444.33	13493.46	13479.52	13544.77	13507.5	13382.72	0																															
0	8	0	2477.22	7495.42	11226.64	12879.68	13332.84	13424.69	13426.47	13499.13	13464.33	13409.5	13489.63	13455.24	13474	13449.56	13439.95	0																															
0	9	0	2751.41	8073.02	11691.93	13094.32	13393.47	13453.81	13418.83	13464.84	13475.04	13425.14	13470.69	13424.25	13494.46	13513.53	13454.74	0																															
0	10	0	3019.94	8604.2	12083.77	13223.99	13484.38	13498.58	13439.03	13521.52	13420.82	13447	13465.33	13460.82	13515.45	13503.48	13422.25	0																															
																																																	
"----------------------"																																																	
