0.13073	0.09116	0.000097
0.26146	0.33956	0.000632
0.39220	0.66611	0.005073
0.52293	1.00230	0.008273
0.65366	1.03510	0.136100
0.78439	1.33760	0.046720
0.91513	1.21900	0.120100
1.04586	1.08390	0.153900
1.17659	1.01200	0.108500
1.30732	0.99390	0.040480
1.43806	1.05700	0.039840
1.56879	1.15480	0.098040
1.69952	1.28650	0.128200
1.83025	1.19900	0.001732
1.96099	1.30250	0.000289
