0.00000	0.0000000	0.0000000	0.0000000	4.6249700	0.0000000
0.12256	0.6452440	0.0005792	0.2909067	-0.7196220	0.0005720
0.24512	2.2614700	0.0032714	1.0208198	-0.6763960	0.0032308
0.36768	4.2330100	0.0110404	1.9156832	-0.5914190	0.0055799
0.49025	5.8199700	0.0356635	2.6543590	-0.5151840	0.0145826
0.61281	5.9799700	0.5030130	3.1937005	-0.6005360	0.2056790
0.73537	6.1396400	0.6868750	3.4494060	-0.6195000	0.2808590
0.85793	6.3868600	0.5978810	3.4716487	-0.5777640	0.2444700
0.98049	7.0978700	0.0136162	3.2073028	-0.4381220	0.0042523
1.10305	6.6476300	0.0263569	3.0174580	-0.4680240	0.0082312
1.22562	6.0533500	0.0076414	2.7313463	-0.5050950	0.0023864
1.34818	5.6962200	0.0061955	2.5692097	-0.5255650	0.0019348
1.47074	5.7005800	0.0107602	2.5757362	-0.5252480	0.0033604
1.59330	6.0145700	0.0139192	2.7201750	-0.5068380	0.0043469
1.71586	6.5242900	0.0118075	2.9474118	-0.4766240	0.0036875
1.83842	6.9621100	0.0323425	3.1649439	-0.4431700	0.0101005
