0.00000	0.0000000	0.0000000	0.0000000	4.6249700	0.0000000
0.12256	0.6475250	0.0005397	0.2918935	-0.3709020	0.0005330
0.24512	2.1480800	0.0083272	0.9748558	-0.3230480	0.0082237
0.36768	3.7763900	0.0341536	1.7333403	-0.2344010	0.0205562
0.49025	5.0059900	0.0579428	2.3103880	-0.1114800	0.0236924
0.61281	5.6374700	0.0796518	2.6162314	-0.0261860	0.0325691
0.73537	5.7441500	0.1082900	2.6928703	0.0140780	0.0442792
0.85793	5.7382700	0.1189200	2.7008546	0.0142460	0.0486256
0.98049	5.5901200	0.1423300	2.6576045	-0.0273280	0.0581977
1.10305	5.3667700	0.1160100	2.5307882	-0.0702100	0.0474356
1.22562	5.0882100	0.0920200	2.3814601	-0.1088380	0.0376264
1.34818	4.9421300	0.0578901	2.2816015	-0.1225660	0.0236709
1.47074	4.8561900	0.0861839	2.2712266	-0.1324980	0.0352400
1.59330	5.0749100	0.0972974	2.3807532	-0.1114660	0.0397842
1.71586	5.4244800	0.0715655	2.5123103	-0.0581220	0.0292627
1.83842	5.6328600	0.0916123	2.6261177	-0.0269000	0.0374597
