0.00000	0.0000000	0.0000000	0.0000000	4.6249700	0.0000000
0.12256	0.6704640	0.0009966	0.3026719	-0.4578760	0.0009842
0.24512	2.1589000	0.0121339	0.9835310	-0.4048060	0.0119831
0.36768	3.5498300	0.0648121	1.6620581	-0.3073660	0.0390088
0.49025	4.3613200	0.1134340	2.0758099	-0.1825390	0.0573302
0.61281	4.5784500	0.1442240	2.2042976	-0.0789219	0.0728914
0.73537	4.6290500	0.1425770	2.2254180	-0.0067429	0.0720594
0.85793	4.6013400	0.1501460	2.2205189	-0.0048948	0.0758844
0.98049	4.5972500	0.1567820	2.2253146	-0.0562162	0.0792387
1.10305	4.5352100	0.1367640	2.1773817	-0.1160970	0.0691211
1.22562	4.4768700	0.1057090	2.1200767	-0.1586090	0.0534257
1.34818	4.3334900	0.1166080	2.0664618	-0.1977910	0.0589342
1.47074	4.2831800	0.1167280	2.0439448	-0.1989250	0.0589949
1.59330	4.4413900	0.1168390	2.1152424	-0.1636560	0.0590510
1.71586	4.5438400	0.1354960	2.1799968	-0.1153390	0.0684802
1.83842	4.5884800	0.1594400	2.2240266	-0.0777062	0.0805817
