0.00000	0.0000000	0.0000000	0.0000000	4.6249700	0.0000000
0.12256	0.6638130	0.0051519	0.3038346	-1.6694300	0.0050879
0.24512	1.5821800	0.0520953	0.7639972	-1.6726900	0.0514478
0.36768	1.8784400	0.0964519	0.9416560	-1.5347800	0.0952531
0.49025	1.7040600	0.0882859	0.8550277	-1.0425200	0.0871886
0.61281	1.2552100	0.0479890	0.6127707	-0.2610660	0.0473925
0.73537	0.8170180	0.0220501	0.3896673	0.4637790	0.0217760
0.85793	0.8146540	0.0208587	0.3874123	0.4885330	0.0205995
0.98049	1.1926900	0.0371095	0.5737604	-0.0654523	0.0366483
1.10305	1.5594100	0.0619293	0.7635858	-0.5922930	0.0611595
1.22562	1.6662500	0.0874236	0.8371528	-0.9446560	0.0863370
1.34818	1.7096900	0.0980149	0.8672899	-1.1072200	0.0967966
1.47074	1.7726300	0.0889584	0.8865533	-1.0964700	0.0878528
1.59330	1.7529200	0.0760458	0.8647722	-0.9304930	0.0751007
1.71586	1.6781200	0.0564882	0.8115583	-0.6071700	0.0557862
1.83842	1.5145800	0.0339094	0.7153947	-0.2194840	0.0334880
