0.00000	0.0000000	0.0000000	0.0000000	4.6249700	0.0000000
0.12256	1.0114900	0.0014157	0.4565357	-1.5824700	0.0013981
0.24512	1.2185900	0.5185550	1.0668596	-2.2507300	0.5121100
0.36768	0.6905830	0.5529780	0.8637058	-2.4317800	0.5461050
0.49025	0.9995800	0.7710010	1.2207620	-1.7125100	0.6127490
0.61281	2.0004400	0.3956180	1.2957160	-0.5002220	0.3144150
0.73537	2.9413200	0.2712980	1.5947449	0.4702390	0.1894520
0.85793	3.8200300	0.6136280	2.3324505	0.7602140	0.4285080
0.98049	3.8933700	0.6272040	2.3790258	0.2382350	0.3774980
1.10305	3.6476300	0.0380522	1.6793033	-0.4252340	0.0229027
1.22562	3.2241700	0.4545520	1.9052673	-0.9122130	0.2735830
1.34818	4.1735500	0.0870416	1.9649304	-0.8087240	0.0439913
1.47074	4.1755600	0.0880257	1.9668189	-0.8035490	0.0444887
1.59330	4.0640600	0.0673310	1.8959548	-0.6700880	0.0340295
1.71586	3.7353900	0.0461614	1.7269001	-0.4446420	0.0233302
1.83842	3.2889400	0.0326271	1.5124857	-0.2076140	0.0164899
