0.00000	0.0000000	0.0000000	0.0000000	4.6249700	0.0000000
0.12256	0.1042140	0.0023988	0.0492898	-2.6009800	0.0023689
0.24512	0.2604710	0.0188341	0.1360330	-2.8550300	0.0186000
0.36768	0.3391760	0.0390095	0.1916217	-2.8826300	0.0385246
0.49025	0.4036400	0.0437063	0.2253241	-2.5902400	0.0431631
0.61281	0.1975190	0.0175409	0.1064146	-1.4030400	0.0173229
0.73537	0.2608450	0.0127426	0.1301098	-1.1696600	0.0125842
0.85793	0.2554170	0.0110864	0.1260113	-1.0801000	0.0109487
0.98049	0.3497420	0.0171069	0.1744733	-1.5169100	0.0168943
1.10305	0.4870040	0.0311594	0.2502868	-2.0669100	0.0307721
1.22562	0.4497290	0.0456046	0.2479602	-2.3716900	0.0450378
1.34818	0.2185550	0.0313458	0.1296846	-2.0066600	0.0309562
1.47074	0.4318220	0.0524177	0.2467160	-2.5527900	0.0517662
1.59330	0.4710560	0.0504022	0.2623538	-2.4416600	0.0497758
1.71586	0.5510820	0.0452350	0.2931943	-2.2168200	0.0446728
1.83842	0.5774290	0.0293367	0.2891509	-1.8165700	0.0289720
