0.00000	0.0000000	0.0000000	0.0000000	4.6249700	0.0000000
0.12256	0.5583210	0.0003553	0.2515719	-0.2527650	0.0003509
0.24512	2.0459700	0.0029609	0.9235451	-0.2502350	0.0029241
0.36768	3.9947000	0.0196186	1.8170339	-0.2481300	0.0118079
0.49025	5.9478800	0.0258654	2.7021140	-0.2341860	0.0105762
0.61281	6.1408800	0.7582630	3.5213520	-0.4400620	0.3100490
0.73537	6.1737100	1.0673300	3.8451908	-0.5506400	0.4364230
0.85793	7.2663700	0.6578690	3.9273722	-0.3337700	0.2054510
0.98049	6.4383700	0.8252080	3.7221526	-0.3723520	0.2577100
1.10305	5.9408500	0.6565550	3.3296405	-0.3434910	0.2050410
1.22562	5.8396400	0.2823580	2.9099040	-0.2735060	0.0881795
1.34818	6.2415200	0.2370050	3.0453769	-0.1788970	0.0740159
1.47074	6.8225200	0.5743570	3.6441499	-0.1138890	0.1793700
1.59330	7.4497500	0.6622150	4.0142300	-0.0956870	0.2068080
1.71586	7.0228800	0.0029398	3.1628847	-0.2164130	0.0006336
1.83842	7.6125600	0.0011241	3.4263954	-0.2147480	0.0002422
