0.00000	0.0000000	0.0000000	0.0000000	4.6249700	0.0000000
0.12256	0.7389460	0.0010423	0.3335310	-0.7349030	0.0010293
0.24512	2.2634300	0.0130350	1.0314653	-0.6494840	0.0128729
0.36768	2.9711900	0.2868990	1.6237859	-0.6457290	0.2003470
0.49025	3.1698500	0.3147640	1.7410380	-0.4779110	0.2198050
0.61281	3.3415900	0.1213350	1.6248834	-0.1379760	0.0847304
0.73537	3.2543300	0.1194960	1.5837818	0.0538354	0.0719217
0.85793	3.2594900	0.1112880	1.5778955	0.0715811	0.0669816
0.98049	3.4120700	0.1138610	1.6491219	-0.0320318	0.0685302
1.10305	3.5562100	0.1211560	1.7212727	-0.1750810	0.0729207
1.22562	3.6706300	0.1198780	1.7714780	-0.2797220	0.0721517
1.34818	3.7177700	0.1054020	1.7782126	-0.3237910	0.0634387
1.47074	3.6765700	0.1026640	1.7569367	-0.3262230	0.0617911
1.59330	3.6794700	0.0966064	1.7521839	-0.2598630	0.0581450
1.71586	3.5988400	0.1131650	1.7324631	-0.1743520	0.0681114
1.83842	3.4929200	0.1169290	1.6885684	-0.0765332	0.0703768
