0.00000	0.0000000	0.0000000	0.0000000	4.6249700	0.0000000
0.12256	0.1034910	0.0021833	0.0487491	-2.6332300	0.0021562
0.24512	0.2549840	0.0185194	0.1332495	-2.8733100	0.0182892
0.36768	0.3258700	0.0378993	0.1845245	-2.8893900	0.0374282
0.49025	0.3951670	0.0428608	0.2206662	-2.6124000	0.0423281
0.61281	0.1919660	0.0173883	0.1037634	-1.4189900	0.0171722
0.73537	0.2564000	0.0127376	0.1281048	-1.1948000	0.0125793
0.85793	0.2521360	0.0112910	0.1247396	-1.1058300	0.0111507
0.98049	0.3425150	0.0166278	0.1707424	-1.5278000	0.0164212
1.10305	0.4796820	0.0307729	0.2466058	-2.0798300	0.0303905
1.22562	0.4396190	0.0455096	0.2433162	-2.3789500	0.0449440
1.34818	0.2176980	0.0314280	0.1293812	-2.0298200	0.0310373
1.47074	0.4243990	0.0520584	0.2430167	-2.5666500	0.0514114
1.59330	0.4677890	0.0503377	0.2608194	-2.4607200	0.0497120
1.71586	0.5462240	0.0451719	0.2909454	-2.2310200	0.0446105
1.83842	0.5693110	0.0295107	0.2856722	-1.8303200	0.0291440
