0.00000	0.0000000	0.0000000	0.0000000	4.6249700	0.0000000
0.12256	0.6519780	0.0054847	0.2988422	-1.6728000	0.0054165
0.24512	1.5693600	0.0526055	0.7587390	-1.6780800	0.0519517
0.36768	1.8268000	0.1017330	0.9237017	-1.5514900	0.1004680
0.49025	1.6531400	0.0945083	0.8383386	-1.0612600	0.0933337
0.61281	1.2125700	0.0502054	0.5958013	-0.2677020	0.0495814
0.73537	0.7907870	0.0225817	0.3783963	0.4677890	0.0223011
0.85793	0.7914630	0.0211005	0.3772193	0.4928930	0.0208383
0.98049	1.1694400	0.0381119	0.5643014	-0.0682650	0.0376382
1.10305	1.5187500	0.0637637	0.7471253	-0.6017160	0.0629712
1.22562	1.6288700	0.0903296	0.8232397	-0.9516630	0.0892069
1.34818	1.6525900	0.0997775	0.8433604	-1.1163300	0.0985374
1.47074	1.7322400	0.0907337	0.8701551	-1.1044700	0.0896060
1.59330	1.7333400	0.0752146	0.8551309	-0.9353990	0.0742798
1.71586	1.6562500	0.0563713	0.8016010	-0.6122280	0.0556707
1.83842	1.4747000	0.0368762	0.7004175	-0.2284970	0.0364179
