0.00000	0.0000000	0.0000000	0.0000000	4.6249700	0.0000000
0.12256	0.5507970	0.0003469	0.2481780	-0.1214650	0.0003426
0.24512	2.0146000	0.0053061	0.9117753	-0.1273040	0.0052401
0.36768	4.0415900	0.0091769	1.8276904	-0.1092870	0.0046381
0.49025	5.9703500	0.0302421	2.7166011	-0.1166020	0.0123658
0.61281	6.1817100	0.7477860	3.5292464	-0.3262160	0.3057650
0.73537	6.2446200	1.0213900	3.8311568	-0.4311360	0.4176410
0.85793	7.2429500	0.7236330	3.9825984	-0.2342110	0.2259890
0.98049	6.5245300	0.7893860	3.7250983	-0.2551300	0.2465230
1.10305	6.0105200	0.6504520	3.3548855	-0.2270260	0.2031350
1.22562	5.8853000	0.2626500	2.9107407	-0.1559480	0.0820249
1.34818	6.2789300	0.2486310	3.0738356	-0.0589920	0.0776467
1.47074	6.8583300	0.5775860	3.6634916	0.0061290	0.1803790
1.59330	7.6269000	0.7482110	4.1799347	0.0373470	0.2336640
1.71586	7.0541800	0.0056895	3.1797178	-0.1013280	0.0012261
1.83842	7.7109000	0.0015564	3.4710758	-0.0981100	0.0003354
