0.00000	0.0000000	0.0000000	0.0000000	4.6249700	0.0000000
0.12256	0.5524250	0.0003016	0.2488652	-0.0782386	0.0002978
0.24512	2.0205700	0.0070014	0.9161568	-0.0864118	0.0069143
0.36768	4.0307000	0.0082708	1.8218842	-0.0759876	0.0041801
0.49025	5.8895600	0.1175210	2.7675285	-0.0983980	0.0480536
0.61281	6.1866900	0.8138830	3.5975842	-0.3030660	0.3327910
0.73537	7.3438700	0.6717650	3.9761393	-0.1900930	0.2097900
0.85793	6.5506700	1.1396200	4.0870940	-0.2827680	0.3559010
0.98049	6.0763500	1.1018400	3.8358937	-0.2752900	0.3441000
1.10305	6.0330300	0.6642010	3.3787628	-0.1910990	0.2074280
1.22562	6.3159200	0.0322058	2.8740540	-0.0725470	0.0100578
1.34818	6.9281700	0.6139150	3.7312451	0.0487010	0.1917240
1.47074	7.5238500	0.9440270	4.3293833	0.1142130	0.2948170
1.59330	6.3740500	0.0185383	2.8865421	-0.0683567	0.0039951
1.71586	7.1056100	0.0011068	3.1982760	-0.0640667	0.0002385
1.83842	7.7631600	0.0132985	3.5063323	-0.0626383	0.0028659
