0.00000	0.0000000	0.0000000	0.0000000	4.6249700	0.0000000
0.12256	0.2852180	0.0029887	0.1313225	-2.2875700	0.0029515
0.24512	0.9931510	0.0181348	0.4650031	-2.3698300	0.0179094
0.36768	1.6477000	0.0465939	0.7879765	-2.3448500	0.0460148
0.49025	1.6968100	0.0709233	0.8344030	-2.1363300	0.0700419
0.61281	0.6922000	0.0558289	0.3672843	-1.3988300	0.0551351
0.73537	0.4408370	0.0234223	0.2217769	-0.6331840	0.0231312
0.85793	0.4606570	0.0220695	0.2293421	-0.6274380	0.0217952
0.98049	1.0318800	0.0415578	0.5058522	-1.4062200	0.0410413
1.10305	1.5973200	0.0637584	0.7824725	-1.8983700	0.0629659
1.22562	1.3970200	0.1138680	0.7424571	-2.1867600	0.1124530
1.34818	0.8968390	0.1019890	0.5055217	-2.1224800	0.1007220
1.47074	1.5427600	0.0664169	0.7605818	-2.1522300	0.0655914
1.59330	1.2949300	0.0668114	0.6494652	-2.0750800	0.0659810
1.71586	1.6512700	0.0630440	0.8060329	-2.0643700	0.0622604
1.83842	2.0425700	0.0513699	0.9704243	-1.9948900	0.0507314
