0.00000	0.0000000	0.0000000	0.0000000	4.6249700	0.0000000
0.12256	0.2762160	0.0029282	0.1272116	-2.4485100	0.0028918
0.24512	0.9602320	0.0176322	0.4496886	-2.5173100	0.0174131
0.36768	1.5523600	0.0491049	0.7475893	-2.5104000	0.0484946
0.49025	1.3868500	0.0883691	0.7123823	-2.3660300	0.0872707
0.61281	0.2116380	0.0295426	0.1247691	-0.8797820	0.0291754
0.73537	0.4444120	0.0368473	0.2368105	-1.1285800	0.0363894
0.85793	0.4511570	0.0295081	0.2325062	-0.9926750	0.0291413
0.98049	0.6570780	0.0363965	0.3320487	-1.3258100	0.0359441
1.10305	1.1951500	0.0518062	0.5895639	-1.8231700	0.0511623
1.22562	1.2017000	0.0942146	0.6349195	-2.1274800	0.0930436
1.34818	0.3161390	0.0523938	0.1946405	-1.4672300	0.0517426
1.47074	1.5431100	0.1008180	0.7951403	-2.2722700	0.0995645
1.59330	1.7413700	0.0723853	0.8559147	-2.0820100	0.0714857
1.71586	1.7347900	0.0473549	0.8279237	-1.7578200	0.0467663
1.83842	1.2480700	0.0395960	0.6011651	-1.3748600	0.0391039
