0.00000	0.0000000	0.0000000	0.0000000	4.6249700	0.0000000
0.12256	0.1050140	0.0022407	0.0494917	-2.6094300	0.0022128
0.24512	0.2567740	0.0187341	0.1342696	-2.8437700	0.0185013
0.36768	0.3322190	0.0383147	0.1877966	-2.8682300	0.0378385
0.49025	0.3988060	0.0428185	0.2222613	-2.5819800	0.0422864
0.61281	0.1972530	0.0174970	0.1062510	-1.4048600	0.0172796
0.73537	0.2602720	0.0127846	0.1298940	-1.1700100	0.0126257
0.85793	0.2555680	0.0110226	0.1260154	-1.0853000	0.0108856
0.98049	0.3483530	0.0169118	0.1736532	-1.5173000	0.0167016
1.10305	0.4865430	0.0310250	0.2499450	-2.0689800	0.0306394
1.22562	0.4465760	0.0457078	0.2466447	-2.3662000	0.0451397
1.34818	0.2192070	0.0316751	0.1303073	-2.0118100	0.0312814
1.47074	0.4325170	0.0523019	0.2469129	-2.5546600	0.0516519
1.59330	0.4704320	0.0502770	0.2619479	-2.4409700	0.0496521
1.71586	0.5430900	0.0451054	0.2894687	-2.2093500	0.0445448
1.83842	0.5767490	0.0290369	0.2885451	-1.8181200	0.0286760
