0.00000	0.0000000	0.0000000	0.0000000	4.6249700	0.0000000
0.12256	0.6580400	0.0004628	0.2965479	-0.4830600	0.0004571
0.24512	2.2689100	0.0032348	1.0241308	-0.4311250	0.0031945
0.36768	4.1019500	0.0239807	1.8696531	-0.3446440	0.0121200
0.49025	5.6176900	0.0149459	2.5426255	-0.2410400	0.0061113
0.61281	6.0935600	0.2595100	3.0013073	-0.2261860	0.1061120
0.73537	5.9039800	0.5762060	3.2327018	-0.2729760	0.2356070
0.85793	5.9729500	0.5541750	3.2417039	-0.2631760	0.2265990
0.98049	6.1169200	0.3452030	3.0975112	-0.2317100	0.1411510
1.10305	6.2380600	0.0320928	2.8389079	-0.1813800	0.0100225
1.22562	5.8133500	0.0174708	2.6331876	-0.2232830	0.0054561
1.34818	5.5543000	0.0031889	2.5023462	-0.2418640	0.0009959
1.47074	5.5551600	0.0079504	2.5074947	-0.2420680	0.0024829
1.59330	5.8123400	0.0334473	2.6487097	-0.2232540	0.0104455
1.71586	6.2172800	0.0349022	2.8323673	-0.1886850	0.0108999
1.83842	6.5988300	0.0204398	2.9895834	-0.1470420	0.0063833
