0.00000	0.0000000	0.0000000	0.0000000	4.6249700	0.0000000
0.12256	0.6712360	0.0008136	0.3028363	-0.4567290	0.0008035
0.24512	2.1552200	0.0125229	0.9822641	-0.4043390	0.0123672
0.36768	3.6097300	0.0463074	1.6705054	-0.2925930	0.0278712
0.49025	4.3958000	0.0990054	2.0768956	-0.1740650	0.0500379
0.61281	4.5108700	0.1622560	2.1919220	-0.0919710	0.0820049
0.73537	4.5640000	0.1777930	2.2313648	-0.0233790	0.0898575
0.85793	4.5798200	0.1493070	2.2099970	-0.0092519	0.0754607
0.98049	4.6144100	0.1494230	2.2256768	-0.0505429	0.0755193
1.10305	4.5008900	0.1511280	2.1763035	-0.1217080	0.0763808
1.22562	4.4166400	0.1204380	2.1077052	-0.1682170	0.0608701
1.34818	4.3354200	0.1043020	2.0550242	-0.1909900	0.0527149
1.47074	4.3255700	0.1099730	2.0562632	-0.1900540	0.0555811
1.59330	4.4371100	0.1230030	2.1194806	-0.1644480	0.0621666
1.71586	4.5351300	0.1396660	2.1802477	-0.1203060	0.0705878
1.83842	4.6248100	0.1346720	2.2156053	-0.0671805	0.0680641
