0.00000	0.0000000	0.0000000	0.0000000	4.6249700	0.0000000
0.12256	0.6066310	0.0006493	0.2736029	-0.2369530	0.0006412
0.24512	2.1144500	0.0076356	0.9590324	-0.2123670	0.0075407
0.36768	3.9641600	0.0176402	1.8013140	-0.1499130	0.0106172
0.49025	5.5538200	0.0328758	2.5318171	-0.0858800	0.0134427
0.61281	5.9974000	0.3836440	3.0821741	-0.1393840	0.1568690
0.73537	5.8391800	0.7201490	3.3474880	-0.2172800	0.2944640
0.85793	5.9155500	0.6724430	3.3341447	-0.2062420	0.2749570
0.98049	6.0974800	0.5098130	3.2533741	-0.1568200	0.2084590
1.10305	6.3405400	0.0438148	2.8967408	-0.0470520	0.0136833
1.22562	5.8391400	0.0263857	2.6537067	-0.0679170	0.0082402
1.34818	5.4909700	0.0226852	2.4933472	-0.0828480	0.0070845
1.47074	5.4962800	0.0229933	2.4960445	-0.0824240	0.0071807
1.59330	5.8334300	0.0470469	2.6717987	-0.0712340	0.0146926
1.71586	6.2853400	0.0731101	2.9011988	-0.0539520	0.0228321
1.83842	6.7543100	0.0558955	3.0949973	-0.0274220	0.0174560
