0.00000	0.0000000	0.0000000	0.0000000	4.6249700	0.0000000
0.12256	0.7402460	0.0008058	0.3338795	-0.6921420	0.0007958
0.24512	2.4304200	0.0097751	1.1033425	-0.6112210	0.0087112
0.36768	4.1561200	0.0195409	1.8895871	-0.4536310	0.0098761
0.49025	5.1489200	0.0394829	2.3562395	-0.2809940	0.0161443
0.61281	5.5168300	0.0276527	2.5099504	-0.1121000	0.0113070
0.73537	5.4554500	0.0712773	2.5259570	-0.0301360	0.0291448
0.85793	5.5226000	0.0342627	2.5191566	-0.0113120	0.0140098
0.98049	5.5513700	0.0317435	2.5295824	-0.0755000	0.0129797
1.10305	5.3770300	0.0643742	2.4837688	-0.1820580	0.0263222
1.22562	5.2271700	0.0417931	2.3937582	-0.2572480	0.0170889
1.34818	5.1040000	0.0332487	2.3297935	-0.2953740	0.0135952
1.47074	5.0924200	0.0442989	2.3356333	-0.2987940	0.0181135
1.59330	5.2525800	0.0354701	2.3988685	-0.2506140	0.0145035
1.71586	5.4283600	0.0374710	2.4799616	-0.1764280	0.0153216
1.83842	5.5298000	0.0436116	2.5317451	-0.1071760	0.0178325
