0.00000	0.0000000	0.0000000	0.0000000	4.6249700	0.0000000
0.12256	0.6582470	0.0054469	0.3016251	-1.6725600	0.0053792
0.24512	1.5824100	0.0517301	0.7637355	-1.6770700	0.0510871
0.36768	1.9032000	0.0929519	0.9492967	-1.5334800	0.0917967
0.49025	1.7461200	0.0835232	0.8691899	-1.0404300	0.0824851
0.61281	1.2626400	0.0479476	0.6160725	-0.2644830	0.0473517
0.73537	0.8061400	0.0218377	0.3845604	0.4662450	0.0215663
0.85793	0.8020530	0.0206712	0.3815549	0.4927190	0.0204143
0.98049	1.1800300	0.0375527	0.5685072	-0.0672809	0.0370859
1.10305	1.5825600	0.0591068	0.7711797	-0.5905160	0.0583722
1.22562	1.7135800	0.0823047	0.8533300	-0.9368280	0.0812818
1.34818	1.7168500	0.0970667	0.8695634	-1.1076300	0.0958602
1.47074	1.7529000	0.0869253	0.8756427	-1.0954000	0.0858449
1.59330	1.7206700	0.0778045	0.8520200	-0.9398260	0.0768375
1.71586	1.6800500	0.0557421	0.8116806	-0.6056120	0.0550493
1.83842	1.4954200	0.0347270	0.7075912	-0.2229150	0.0342954
