0.00000	0.0000000	0.0000000	0.0000000	4.6249700	0.0000000
0.12256	0.7399590	0.0010049	0.3339494	-0.7346720	0.0009924
0.24512	2.2478200	0.0204091	1.0318157	-0.6579170	0.0201554
0.36768	3.3374400	0.0632326	1.5649137	-0.5165050	0.0441565
0.49025	3.3222700	0.2105980	1.7054534	-0.4250180	0.1470640
0.61281	3.1868300	0.2024440	1.6363582	-0.1885760	0.1413710
0.73537	3.1740300	0.0970947	1.5252495	0.0292350	0.0678030
0.85793	3.2794800	0.0857326	1.5613346	0.0758342	0.0598687
0.98049	3.3851000	0.1238170	1.6469427	-0.0400864	0.0745223
1.10305	3.6058400	0.1134030	1.7358507	-0.1651490	0.0682542
1.22562	3.7178600	0.1002310	1.7730821	-0.2649970	0.0603267
1.34818	3.7205800	0.0998847	1.7739597	-0.3223630	0.0601181
1.47074	3.7074100	0.0972829	1.7654320	-0.3173140	0.0585521
1.59330	3.6374000	0.1123960	1.7490441	-0.2731180	0.0676486
1.71586	3.6033100	0.1187790	1.7400883	-0.1732700	0.0714898
1.83842	3.5411700	0.1101600	1.7035094	-0.0686682	0.0663027
