0.00000	0.0000000	0.0000000	0.0000000	4.6249700	0.0000000
0.12256	0.2851360	0.0030587	0.1313557	-2.2875500	0.0030207
0.24512	0.9917540	0.0187958	0.4650355	-2.3693400	0.0185622
0.36768	1.6549000	0.0462914	0.7909137	-2.3442200	0.0457160
0.49025	1.7018600	0.0696065	0.8353584	-2.1317200	0.0687414
0.61281	0.6912960	0.0561643	0.3672129	-1.3990100	0.0554663
0.73537	0.4385850	0.0231919	0.2205332	-0.6288060	0.0229037
0.85793	0.4620890	0.0222499	0.2301668	-0.6290940	0.0219734
0.98049	1.0345700	0.0416113	0.5071161	-1.4070600	0.0410941
1.10305	1.6148100	0.0596228	0.7862066	-1.8897200	0.0588817
1.22562	1.3959000	0.1110550	0.7391402	-2.1827800	0.1096750
1.34818	0.8980530	0.1021650	0.5062439	-2.1193100	0.1008950
1.47074	1.5478700	0.0675167	0.7639808	-2.1513700	0.0666775
1.59330	1.2984000	0.0656336	0.6498487	-2.0743900	0.0648178
1.71586	1.6614000	0.0642957	0.8118426	-2.0677600	0.0634966
1.83842	2.0197000	0.0555808	0.9643448	-2.0034800	0.0548900
